chr	start	end	name	label	original_species	tissue_positive	P300_vInpt_fbrain	P300_mbrain	H3K27ac_vInptt_fbrain	P300_vInpt_fbrain2	H3K27ac_vInpt_cbellum	H3K27me3_vInpt_cbellum	H3k4me1_vInpt_cbellum	H3k4me3_vInpt_cbellum	H3k27ac_vInpt_cortex	H3k4me1_vInpt_cortex	H3k4me3_vInpt_cortex	H3k04me1_vInpt_wbrain	H3k04me3_vInpt_wbrain	H3k09me3_vInpt_wbrain	H3k27ac_vInpt_wbrain	H3k27me3_vInpt_wbrain	H3k36me3_vInpt_wbrain	Pol2_vInpt_wbrain
chr6	6266533	6267120	element2312	0	Human	branchialarch	0.0410882	0.303488	-0.0144116	0.044648	-0.0276329	0.0150006	-0.0540454	-0.0540454	-0.04641	-0.0218396	-0.04641	-0.0355852	-0.0624074	-0.0177857	-0.0799976	-0.00936181	-0.0556205	-0.00556653
chr6	6313941	6314446	element2311	0	Human	branchialarch	0.0863033	0.117588	0.0108681	-0.0548488	-0.054258	-0.0539954	0.0312019	-0.112122	-0.0586746	0.0209091	-0.0763933	0.0910109	-0.0681692	0.0137956	-0.00170721	0.00691285	-0.0314865	-0.0270974
chr6	6408809	6409379	element2310	0	Human	.	-0.0520277	0.0474014	0.0125301	-0.0520277	-0.0369732	-0.0262643	-0.023682	-0.0637264	-0.04641	-0.0326311	-0.04641	-0.010261	0.000403263	-0.0131237	0.0150186	-0.0110056	-0.0296553	0.00829142
chr6	6811655	6812377	element298	0	Human	midbrain(mesencephalon)	-0.0243401	0.164493	0.118625	0.0358923	-0.0287599	-0.00398555	-0.0167489	-0.0611444	0.0378226	-0.0411747	0.153155	-0.088427	0.0408877	-0.0606487	2.16247	1.46187	-0.0868084	0.113929
chr6	11484744	11485814	element793	0	Human	midbrain(mesencephalon)	-0.0581504	0.110995	-0.000197794	-0.0407912	-0.0521953	-0.0287973	-0.0275827	-0.0625565	-0.04641	0.0111426	-0.04641	-0.0454624	-0.117696	-0.0870542	0.0058549	-0.0808014	-0.0993175	0.0313446
chr6	14704338	14705302	element1876	0	Human	.	0.0159163	0.0665275	-0.000877209	0.0492855	-0.0159392	-0.00150968	-0.0510594	-0.0510594	-0.0315052	-0.0393058	-0.060656	-0.00589464	-0.054167	0.0023487	-0.0268304	-0.0354492	-0.0266617	-0.0414729
chr6	14930242	14931244	element720	0	Human	midbrain(mesencephalon)	-0.065984	0.116156	-0.0107893	-0.0282086	-0.04641	0.00276555	-0.0332475	-0.04641	-0.0499488	-0.0475973	-0.0499488	-0.0250937	-0.0459829	-0.0205921	-0.0398507	-0.00921458	-0.0328676	0.0126998
chr6	15132427	15133744	element1069	0	Human	.	0.0818726	0.135268	0.010473	0.149388	-0.0289945	-0.0209696	-0.0429643	-0.0498132	-0.0258799	-0.00432942	-0.0591199	0.0261242	-0.0876438	-0.0343749	0.0141562	-0.0263345	-0.0260567	0.010043
chr6	15135821	15137224	element1167	0	Human	.	-0.00309698	0.244431	0.16294	0.141708	-0.0388503	-0.0131916	0.000635339	-0.0161152	0.0297019	-0.0241928	0.0404611	-0.0731074	2.85208	-0.0663175	0.65209	-0.08218	-0.0857683	-0.0175849
chr6	15142947	15144270	element219	0	Human	.	0.0141822	0.0684486	-0.00733134	-0.0298676	-0.0571489	-0.0296439	-0.0633337	-0.0642282	-0.0241593	-0.018976	-0.0483267	-0.0209812	-0.0743975	-0.052959	-0.0564348	-0.0507537	-0.0564552	-0.0168551
chr6	15151156	15153663	element220	0	Human	.	-0.0559038	0.047373	-0.00449048	-0.0328976	-0.0528691	-0.0203728	-0.0390496	-0.0528691	-0.03394	-0.0326738	-0.0357192	-0.0391303	-0.0727394	-0.041479	-0.0148682	-0.0466681	-0.0437894	0.0322498
chr6	15207106	15208522	element999	0	Human	facialmesenchyme,midbrain(mesencephalon)	-0.0456895	0.186199	-0.0160977	-0.0576584	-0.0495312	-0.0447494	0.0105433	-0.0572497	-0.0393115	0.172017	-0.0221018	-0.0200192	-0.043518	-0.0297782	0.0210443	-0.0182918	-0.0285559	-0.026551
chr6	15272791	15274149	element221	0	Human	.	0.050642	0.10757	0.00108888	0.00705136	-0.0497104	-0.0223926	-0.0348146	-0.0413358	-0.0340469	-0.0180384	-0.0469006	0.0107417	-0.0582938	-0.0298903	-0.0288777	-0.0321565	-0.0259334	-0.0294273
chr6	15318271	15320231	element1080	0	Human	ear	0.0230641	0.0302969	0.023049	-0.00164132	-0.0587523	-0.0192604	-0.0359521	-0.0587523	-0.0389154	-0.0137621	-0.0506203	-0.000766225	-0.0533082	-0.0458031	0.0758767	-0.0324015	-0.0439255	-0.00231075
chr6	15349348	15351975	element954	0	Human	.	0.00305296	0.0958435	0.0101741	-0.0175112	-0.0391651	-0.0100619	-0.0484942	-0.0443008	-0.0365365	-0.0422551	-0.0506005	0.000571366	-0.0566908	-0.0280219	0.0344878	-0.0190183	-0.031907	0.0310877
chr6	15354452	15355550	element1215	0	Human	.	0.017418	0.054082	0.00644101	0.0289151	-0.0323219	-0.0149602	-0.00940106	-0.0283032	-0.0360445	-0.0344101	-0.0607742	-0.0179862	-0.0482698	-0.015529	-0.0124368	0.0102839	-0.0127579	-0.0516173
chr6	15356720	15357971	element222	0	Human	heart	-0.0239703	0	0.0120198	0.0245164	-0.0535755	-0.0296208	0.0760154	-0.0535755	-0.0220023	-0.0188269	-0.04641	0.0600611	-0.0496001	-0.00608541	0.0932831	-0.0179159	-0.00490149	0.0122144
chr6	15385024	15387812	element966	0	Human	hindbrain(rhombencephalon)	-0.0346436	0	-0.0166283	-0.0482377	-0.0399551	-0.0178823	-0.0439821	-0.0480176	-0.0407983	-0.0416766	-0.0454094	-0.0349947	-0.0664048	-0.046575	-0.045799	-0.0409209	-0.0278823	-0.0476363
chr6	15436410	15437741	element785	0	Human	.	-0.013619	0	-0.000209406	-0.0184156	-0.0422523	-0.0200535	-0.0406881	-0.0492891	-0.0376926	-0.0398601	-0.04641	-0.0363583	-0.0460884	-0.00143886	-0.00301574	-0.017677	-0.00776604	0.0119026
chr6	15450356	15451750	element792	0	Human	.	0.0155386	0	-0.00671547	-0.0247653	-0.0473744	-0.0140659	-0.0365017	-0.0417228	-0.0472887	-0.0396673	-0.0379217	-0.0254299	-0.0590702	-0.0299474	-0.0407149	-0.0350552	-0.0463902	-0.0653174
chr6	15560145	15560753	element1192	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon)	-0.0474318	0	-0.00396097	0.0484752	-0.04641	-0.0132867	-0.0234088	-0.04641	-0.03536	-0.0570246	-0.0419912	-0.0391606	-0.0691406	-0.0359376	-0.0311852	-0.0539171	-0.0550156	0.0723004
chr6	16263991	16264976	element684	0	Human	.	-0.0366805	0.0301431	-0.00569368	-0.0134051	-0.0275558	-0.0181264	-0.04641	-0.04641	-0.0485045	-0.0405309	-0.0485045	-0.0283396	-0.0935948	-0.0370213	-0.0559668	-0.0256413	-0.0421943	-0.016345
chr6	16265852	16267823	element299	0	Human	.	0.0762572	0.0903842	0.17502	0.153317	-0.0580419	-0.0449336	-0.0341591	0.500176	0.00091104	0.0540118	0.0956506	0.0678034	2.04742	-0.0413815	1.57359	-0.0804297	-0.0847562	-0.0129591
chr6	16282591	16284210	element300	0	Human	.	-0.049015	0.0993979	-0.0122396	-0.0600297	-0.0265168	-0.016337	-0.0446067	-0.0365696	-0.0127691	-0.0142967	-0.0418329	-0.0138696	-0.0337964	-0.0146127	-0.028151	-0.0196713	-0.0142925	-0.0218667
chr6	16432618	16434681	element861	0	Human	.	-0.0513808	0.0863529	-0.0181489	0.0222316	-0.0725643	-0.0210978	-0.068192	-0.0470776	-0.0420325	-0.0439259	-0.0334063	-0.0159778	-0.0331007	-0.00678166	-0.0227983	-0.0188474	-0.0317368	-0.0408538
chr6	16480409	16481733	element738	0	Human	.	-0.033799	0.134552	-0.01899	-0.030167	-0.04641	-0.0211467	-0.0395973	-0.04641	-0.0399887	-0.0293603	-0.047676	-0.0363612	-0.0528647	-0.0387069	-0.0528647	-0.0305603	-0.0373229	0.082133
chr6	16497563	16499382	element190	0	Human	.	0.0680486	0.0326454	-0.00513112	-0.058558	-0.0422766	-0.00681295	-0.0343935	-0.048874	-0.0300914	-0.0406553	-0.0379331	-0.00041972	-0.0377131	-0.00567266	0.000822275	0.000115998	-0.0264176	0.0122269
chr6	16785376	16785875	element301	0	Human	.	-0.0581677	0	0.000713267	0.0443813	-0.04641	-0.0286228	-0.04641	-0.04641	-0.04641	-0.0441349	-0.04641	-0.0866381	-0.0866381	-0.0470183	-0.0755708	-0.0866381	-0.0647377	-0.0108114
chr6	17120072	17124875	element2071	0	Human	other	-0.0218277	0.0989086	0.00934163	-0.0352905	-0.0352389	-0.0269966	-0.016147	-0.042209	0.0743257	0.0053782	0.834017	0.103868	-0.0149029	-0.0204562	0.379111	-0.0249358	-0.0236088	-0.0710643
chr6	35303329	35305339	element1508	0	Human	.	0.32745	0.118173	0.032822	0.14932	-0.0459971	-0.0192958	-0.0409904	-0.0542341	-0.0403624	0.0409171	-0.0948555	0.121565	-0.0854193	-0.0758959	-0.0174861	-0.0423423	-0.0979052	-0.106724
chr6	50760699	50761820	element401	0	Mouse	.	0.0059044	0.0529723	0.00719381	-0.0328276	-0.0518331	-0.0371572	-0.0588207	-0.0739605	-0.0283482	-0.0247285	-0.0602498	-0.0406454	-0.10781	-0.100406	-0.0999519	-0.0428383	-0.0726121	-0.0535404
chr6	50839577	50842587	element1677	0	Human	hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	0.0472435	0.217013	0.160707	0.0896215	-0.0261184	-0.0285762	0.0076377	-0.0658595	-0.0316215	-0.0100812	-0.0991372	0.627848	-0.117241	-0.108101	5.31565	-0.0759488	-0.101838	-0.0829208
chr6	50874547	50876236	element403	0	Mouse	branchialarch	0.0045024	0.13448	-0.002016	-0.0378079	-0.0420692	-0.00168483	-0.0491006	-0.0585638	-0.0531515	-0.0116733	-0.0695368	0.00963291	-0.0519234	-0.0255899	-0.0501255	-0.0343419	-0.0415841	-0.0901886
chr6	50906955	50908237	element404	0	Mouse	branchialarch	-0.022793	0.0463198	-0.00121304	-0.0263367	-0.0453647	-0.0307454	-0.068202	-0.0672232	-0.0357156	-0.0419347	-0.048694	-0.0377453	-0.0378961	-0.00666822	-0.0177838	-0.0176893	-0.00941931	-0.0719051
chr6	50931070	50932329	element405	0	Mouse	branchialarch,facialmesenchyme,other,trigeminalV(ganglion,cranial)	-0.0505556	0.0919749	0.0272713	-0.0350735	-0.035414	-0.0148981	-0.0610169	-0.0689512	0.0839564	0.0242982	-0.103413	0.029524	-0.0826263	-0.0110693	-0.0245005	0.00258113	-0.0358614	-0.0833999
chr6	50933966	50934809	element406	0	Mouse	facialmesenchyme,limb	0.0136347	0.425822	0.0604369	0.0398359	-0.0255862	-0.0105297	-0.00581699	-0.0668836	0.0139065	-0.0301957	-0.0901988	0.0722341	-0.0896433	-0.0670228	0.0515784	-0.0539593	-0.0643449	-0.12843
chr6	51001771	51003272	element407	0	Mouse	limb	0.102793	0.0490564	0.0773332	-0.0215441	-0.0737319	-0.010014	-0.0497302	-0.0894052	-0.0145568	-0.00119409	-0.0645953	0.0491713	-0.0699684	-0.000997055	0.923269	-0.0115663	-0.00659292	-0.101126
chr6	51054234	51055194	element408	0	Mouse	.	-0.0496847	0.175673	0.0123059	0.0273897	-0.0334674	0.0127456	-0.0474607	-0.065955	0.0571645	0.00337144	-0.0885535	-0.0462827	-0.0630275	-0.0148377	0.00296857	-0.0552299	-0.032184	-0.054969
chr6	51122426	51123472	element409	0	Mouse	.	0.0240948	0.166055	0.0165561	0.141986	-0.0275671	-0.00549087	-0.0962216	-0.0564645	0.0114762	-0.021469	-0.081412	0.532041	0.388392	-0.0124327	0.0964407	0.863705	-0.0278996	-0.161637
chr6	51144711	51148222	element1465	0	Human	limb,somite	-0.0255237	0.0507398	-0.0200754	-0.047208	-0.0226411	-0.00749775	-0.0464896	-0.0471717	-0.0436641	-0.0317608	-0.0529635	-0.0331227	-0.0434516	-0.0139087	-0.0182669	0.0510169	-0.010839	-0.0730771
chr6	51283773	51284475	element410	0	Mouse	.	-0.0477562	0.185252	0.00961285	0.000119843	-0.0456558	-0.0155448	-0.0563802	-0.0835289	-0.024689	0.00675292	-0.0325025	0.0444179	-0.0776533	-0.0436779	0.0176644	-0.0464538	-0.0552726	-0.0886694
chr6	51311842	51312695	element411	0	Mouse	.	-0.0437196	0.0459462	-0.00258011	-0.0380518	-0.0252034	0.00402504	-0.0588673	-0.0561626	-0.0604751	-0.00612363	-0.0809615	0.0346547	-0.0352565	-0.0615307	0.065311	-0.00383757	-0.0457682	-0.0509141
chr6	51658575	51659542	element769	0	Human	neuraltube	-0.0347289	0	0.00899372	-0.00688167	-0.0650599	-0.0119777	-0.0350484	-0.0742212	-0.0152039	-0.00852653	-0.0515648	0.0165319	-0.101663	-0.0388854	0.112643	-0.0808274	-0.0607235	-0.043512
chr6	51807234	51808613	element412	0	Mouse	neuraltube	-0.0108076	0.233396	0.278493	0.210821	-0.247113	-0.209725	-0.0648133	-0.263234	-0.143883	-0.106279	-0.22142	-0.0243042	-0.132413	-0.111065	0.151981	-0.0688384	-0.099549	-0.000476867
chr6	51828611	51829693	element296	0	Human	hindbrain(rhombencephalon)	-0.0269027	0	-0.0132205	0.018959	-0.0286789	-0.0255723	-0.0376155	-0.0861901	-0.049213	-0.0255767	-0.0329727	-0.0263337	-0.0556655	-0.00444469	0.0260231	0.00874075	-0.0243733	-0.0515903
chr6	52128168	52128776	element1703	0	Human	.	-0.0282724	0.0976678	-0.0216004	0.0398932	-0.0503446	-0.0100418	-0.062985	-0.0628878	-0.0467635	-0.0170996	-0.0235511	-0.0384795	0.267291	-0.0226576	0.750163	0.43938	-0.0424329	-0.00679791
chr6	52220427	52221609	element501	0	Human	.	-0.0452389	0.0635518	-0.0356359	-0.048213	-0.0687227	-0.0248841	-0.0593377	-0.133859	-0.0629978	-0.0229089	-0.0712795	-0.0202273	-0.103179	-0.0102512	-0.109	0.518296	-0.0457629	-0.0991243
chr6	52269076	52270281	element629	0	Human	dorsalrootganglion	-0.0679359	0.169029	-0.0215969	-0.0354372	-0.0175004	0.0158953	-0.0407494	-0.0511727	-0.0446679	-0.0369985	-0.0744677	-0.0449405	-0.0805074	-0.0253558	-0.0690859	1.81265	-0.125439	-0.074298
chr6	52392611	52394523	element48	0	Mouse	limb	-0.02091	0.170042	-0.000982484	-0.055658	-0.00402991	0.0033506	-0.0333565	-0.0532736	-0.0250059	0.0493295	-0.0833529	0.478075	-0.0737017	-0.0197641	-0.0429469	-0.029766	-0.0710709	-0.0959408
chr6	52917020	52919645	element1430	0	Human	limb	-0.0479421	0.0342719	-0.00854272	-0.00601387	-0.0493909	-0.0401638	-0.0763228	-0.0998932	-0.0850469	-0.0531213	-0.0991901	-0.0103312	-0.0754078	-0.0238574	-0.051881	-0.0375226	-0.03319	-0.0479115
chr6	53418293	53422374	element1604	0	Human	branchialarch,facialmesenchyme,genitaltubercle,limb,nose	-0.0301866	0.0436529	-0.0111667	-0.0341565	-0.0480695	-0.0388436	0.00583961	-0.0427976	-0.0357266	-0.0351909	-0.066325	-0.0181324	-0.111224	-0.0444129	-0.0841909	-0.0625013	-0.0439222	-0.0412835
chr6	55653693	55654791	element297	0	Human	melanocytes	0.00430009	0.054082	0.00866889	-0.0208776	-0.0423506	-0.035273	-0.0608596	-0.0713764	-0.0394548	-0.0176327	-0.0365452	-0.0656387	-0.115039	-0.0632671	0.532228	-0.0928906	-0.0767875	-0.0755242
chr6	72165180	72168822	element123	0	Mouse	heart,limb,neuraltube,nose	1.35051	0.122938	0.11754	1.01098	0.0115572	-0.0672748	0.380677	-0.0847882	-0.0287219	0.0190046	-0.110342	1.64197	-0.0894144	-0.0306306	1.81389	-0.0393035	-0.064105	-0.0464613
chr6	72165194	72168758	element1652	0	Human	other	1.35051	0.114965	0.11754	1.01098	0.0129599	-0.0686027	0.380677	-0.0858092	-0.0293932	0.0193285	-0.112119	1.64197	-0.0891761	-0.0315348	1.81389	-0.0402357	-0.0654682	-0.0474887
chr6	72603763	72605978	element1457	0	Human	.	-0.0308262	0.0804271	0.139228	-0.0252809	0.0203066	0.00759184	-0.036885	0.009065	-0.00404637	-0.0145096	-0.0135477	0.104559	1.11086	-0.0379283	0.408214	-0.0734787	-0.0401707	-0.0570952
chr6	84140928	84142857	element1506	0	Human	.	-0.0319873	0.0307838	-0.0200261	-0.051001	-0.0353243	-0.027483	-0.0611592	-0.0539908	-0.0628297	0.0116333	-0.109395	-0.00322968	-0.0737016	-0.0354137	-0.0574046	-0.0359751	-0.0390715	-0.0756646
chr6	85167999	85168940	element400	0	Human	.	0.133173	0.126211	0.00374316	0.0713229	-0.100245	-0.0538155	-0.0451234	-0.125866	0.330175	0.134306	-0.0823676	0.440841	-0.0906903	-0.0446678	-0.00743202	-0.0833673	-0.0549929	-0.0720767
chr6	88984670	88986247	element471	0	Mouse	.	0.0411946	0.0988445	0.11157	0.0213766	-0.0399443	-0.0287441	-0.0655483	-0.118768	-0.0194501	0.10769	-0.0191833	1.02155	-0.0287496	-0.0206255	3.20697	0.0104047	-0.0781735	-0.0385669
chr6	93870896	93872403	element2038	0	Human	.	-0.0269683	0.0394041	0.000730637	-0.0437565	-0.0388919	-0.0212696	-0.037387	-0.0540904	-0.0399387	-0.0263588	-0.0549122	-0.051164	-0.0538422	-0.0234707	-0.02494	-0.00736236	-0.0144553	-0.0179224
chr6	98062388	98064826	element60	0	Mouse	branchialarch	0.0710954	0.114113	0.276344	0.0236248	-0.0338634	-0.0187445	-0.0260281	-0.0530878	-0.030476	-0.0150986	-0.0689247	0.0669124	-0.0568592	-0.0095804	0.0894224	-0.0313423	-0.0399012	-0.0389216
chr6	98459370	98461042	element206	0	Human	.	-0.0352511	0.0863028	0.00291934	0.0186315	-0.0183032	-0.0016436	-0.0445805	-0.0499752	-0.0178232	-0.018536	-0.0479664	-0.0163727	-0.072315	-0.0383856	-0.0186766	-0.0503182	-0.0290151	-0.00995443
chr6	98575744	98577131	element1214	0	Human	.	-0.0371951	0	-0.0068723	-0.0138618	-0.0389044	-0.00976177	-0.039665	-0.0555493	-0.0250742	-0.00556788	0.0122553	-0.0429788	-0.0798714	-0.0232323	-0.0719207	-0.0478574	-0.0473435	-0.0474512
chr6	98717386	98719027	element207	0	Human	.	0.743306	0.144747	-0.00995173	0.0423891	-0.0525766	-0.00884656	0.00969686	-0.0525319	-0.020797	-0.00914489	-0.029471	0.0184831	-0.0453534	-0.0377097	-0.0152178	-0.0262423	-0.0175046	0.0176493
chr6	98894753	98895311	element1231	0	Human	.	-0.0812281	0.185173	-0.0369449	-0.0573159	-0.0518333	-0.0151404	-0.0356684	-0.0518333	-0.0637328	-0.0208194	-0.0667142	-0.115857	-0.151025	-0.0793381	-0.125065	-0.121324	-0.0751906	-0.00889113
chr6	98902030	98903082	element864	0	Human	heart	-0.0252285	0.0564468	-0.0199746	-0.018625	-0.0514343	-0.0457579	-0.0320755	-0.0361136	-0.0531983	-0.0122721	-0.0710315	-0.0145574	-0.0620728	-0.0102474	-0.0429705	-0.0264854	0.0127881	-0.048912
chr6	98918185	98919071	element854	0	Human	.	0.0222778	0.00134045	0.0157923	-0.0315828	-0.047753	-0.0343924	-0.0456357	-0.0753848	-0.0326685	-0.0236407	-0.0119604	-0.0159855	-0.06284	-0.0132002	-0.000415903	-0.00536971	-0.0111034	-0.0566099
chr6	98962959	98964595	element965	0	Human	limb,other	0.0731805	0.0754979	0.0102438	-0.0537003	-0.0427153	-0.0366425	0.46699	-0.0307969	0.3915	0.0210197	-0.118608	0.735851	-0.0548865	-0.0285237	0.372308	-0.0172924	0.0266468	-0.107155
chr6	99053301	99055357	element1572	0	Human	.	0.143441	0.0674402	0.00830103	-0.0167421	-0.0371981	-0.0201753	-0.0469604	-0.0697738	-0.0192824	-0.00369036	-0.0880581	0.0313707	-0.0536079	0.0126904	-0.0181113	0.0119158	-0.00298878	-0.0429495
chr6	99119012	99120086	element1160	0	Human	.	0.033317	0.0552905	0.00384036	0.0005954	-0.0226361	-0.0117019	-0.0224848	-0.0538483	-0.0447308	-0.0246834	-0.0770523	0.0723786	-0.0572166	0.00448057	-0.0470562	-0.0259658	-0.00100807	-0.0386427
chr6	99139651	99141458	element630	0	Human	neuraltube	0.0350479	0.105817	0.00668351	-0.0190546	-0.0356247	-0.0180016	-0.0207026	-0.0631285	-0.0393806	-0.000823586	-0.042683	0.0535393	-0.031211	-0.00757221	0.358179	-0.000892562	-0.00850957	-0.0231922
chr6	99201421	99202233	element242	0	Mouse	.	-0.0178641	0.201475	-0.00116629	-0.0470135	-0.0197492	-0.000664434	-0.055624	-0.0846231	-0.0863325	-0.00783619	-0.0872225	-0.00564075	-0.0500561	-0.00593538	-0.0161144	0.000576318	-0.012658	-0.0782244
chr6	99296426	99298655	element1116	0	Human	facialmesenchyme	-0.0142347	0.106563	-0.00274094	-0.0341221	-0.0316404	-0.0220694	-0.0358637	-0.0523112	-0.0454277	0.00676122	-0.0620874	-0.0334827	-0.0529218	-0.00709609	-0.0391137	-0.0198969	-0.0263318	-0.0784358
chr6	99344906	99346378	element997	0	Human	.	-0.0427329	0	-0.0127788	-0.0442787	-0.054128	-0.0338232	-0.0859585	-0.0765359	-0.0432888	0.00636312	-0.0576039	-0.044942	-0.151352	-0.0799438	-0.0604721	-0.0735637	-0.0540644	-0.0570378
chr6	99353913	99355372	element973	0	Human	.	0.0100662	0.199841	-0.00563714	-0.0263337	-0.0579062	-0.0124961	-0.0621009	-0.060758	-0.046798	-0.0187466	-0.0721646	-0.0276488	-0.0531659	-0.0448341	0.065589	-0.0510514	-0.0214435	-0.0120257
chr6	99416870	99417813	element1149	0	Human	neuraltube	0.000688154	0.145464	0.00315434	0.115724	-0.0191585	-0.0045036	-0.0399917	-0.0664084	-0.00524595	0.00424036	-0.0685768	-0.0478414	-0.0719825	-0.0513708	-0.0497809	-0.0359952	-0.0220312	-0.0204858
chr6	99433855	99436221	element1010	0	Human	.	0.0198629	0.0218353	0.123487	0.0280796	-0.0439867	-0.0697198	0.0317819	-0.0663114	0.0657839	0.220089	-0.107001	0.75121	-0.0588974	-0.108152	0.957989	-0.096236	-0.099532	-0.0765662
chr6	100146164	100147931	element2006	0	Human	.	-0.0451553	0.125352	-0.00422879	-0.0252701	0.00309753	0.0107729	0.0587723	-0.0569437	-0.0389603	-0.0181819	-0.135261	0.656871	-0.0898097	-0.0297526	0.0285006	-0.0254365	-0.0266154	-0.105136
chr6	101886775	101889340	element1732	0	Human	.	0.842271	0.131845	0.00453708	0.0462041	-0.0401903	-0.00710329	-0.0490514	-0.0488911	0.362067	0.187672	-0.00770434	-0.00876093	-0.0158096	-0.0240695	0.0694747	-0.00812336	-0.0427186	-0.0532794
chr6	117229227	117230427	element247	0	Mouse	other	-0.00461849	0	0.0342136	0.00336043	-0.00523742	-0.0380697	0.0596067	-0.0700918	-0.0311905	0.0228844	-0.126801	0.227254	-0.0774093	-0.00582047	0.0497472	-0.0185316	-0.027383	-0.100689
chr6	119915454	119916163	element523	0	Human	.	-0.0467185	0.167511	-0.0191547	-0.0467185	0.0439762	-0.0104744	-0.0269229	-0.019865	-0.0460413	-0.0397583	-0.0861306	-0.00670862	-0.0594669	-0.0212536	-0.0130694	-0.041633	0.0341696	-0.0806657
chr6	120124252	120125226	element168	0	Mouse	.	-0.0166405	0.0609671	-0.00240721	-0.00940928	-0.0282304	0.00474785	-0.0733362	-0.0878772	0.340846	0.00771709	-0.0340116	-0.0761163	-0.128511	-0.061405	-0.109601	-0.0167588	-0.0742775	-0.0586167
chr6	122342623	122346341	element94	0	Mouse	limb,other	-0.0351618	0.0638862	0.00265766	-0.0360907	-0.0137764	-0.0122535	-0.0579675	-0.0517342	-0.0531825	-0.0573432	-0.0690931	-0.0614243	-0.100482	-0.0440719	-0.0684966	-0.040062	-0.0675417	-0.0600677
chr6	136415765	136418198	element256	0	Mouse	.	0.124475	0.341701	0.708631	0.16632	0.745556	-0.0504406	0.0823563	-0.101421	0.397586	-0.0190076	-0.181227	0.951359	-0.138177	-0.0296186	4.88311	-0.0909314	-0.0730898	-0.0424153
chr6	138199417	138201368	element607	0	Human	hindbrain(rhombencephalon),neuraltube	-0.0257739	0.0304367	-0.0150826	-0.0391227	-0.047453	-0.0132552	-0.0409409	-0.0493133	-0.0413364	-0.0370781	-0.0465532	-0.0451858	-0.0504986	-0.0385319	-0.0646478	-0.0297651	-0.031702	0.00249844
chr6	138327938	138329028	element336	0	Human	neuraltube	-0.0475178	0.205658	0.00614234	-0.00466248	-0.0369263	-0.0126307	-0.0798645	-0.0637946	-0.0511812	0.0269947	-0.0362341	-0.0130229	-0.0543748	-0.0168787	0.0436477	-0.00770224	-0.0126929	-0.036909
chr6	138462275	138464624	element561	0	Human	.	-0.0275444	0.0252797	-0.0163705	-0.0246315	-0.0405999	-0.0253373	-0.047633	-0.0521341	-0.0429554	-0.0297696	-0.0472883	-0.0690194	-0.0731252	-0.040828	-0.0422733	-0.0540507	-0.0416512	0.036306
chr6	138530240	138531869	element661	0	Human	midbrain(mesencephalon)	0.0831955	0.0114827	-0.023312	-0.0366591	-0.0473567	-0.00500423	-0.0224459	-0.0421995	-0.0350062	-0.0199131	-0.0260276	0.0811374	0.00203437	-0.0333775	0.00388215	-0.0137203	-0.0586579	-0.0599225
chr6	138657183	138658316	element700	0	Human	.	0.00822829	0.0524113	0.00428535	-0.0155952	-0.0577837	-0.0256716	-0.0232489	0.00415205	0.000632012	0.00618683	0.0372846	0.148456	0.0290362	-0.0363446	0.0735321	-0.0363835	-0.070381	-0.0192986
chr6	138820526	138822585	element993	0	Human	hindbrain(rhombencephalon)	0.0591456	0.052345	-0.00826266	0.0301159	-0.00446463	-0.00965377	0.00794413	-0.0493838	-0.0529356	-0.0150173	-0.0248386	0.00781802	-0.0225588	-0.017706	0.0418611	-0.0208983	-0.0415757	-0.0169633
chr6	139091377	139092645	element605	0	Human	midbrain(mesencephalon)	-0.0316188	0.0334843	-0.0088958	-0.0200779	-0.0425583	-0.0105563	-0.0428311	-0.0499447	-0.0312156	-0.0443663	-0.0470078	-0.0639592	-0.0640824	-0.0344068	-0.0632873	-0.036754	-0.0387155	-0.0517328
chr6	139227053	139228521	element579	0	Human	ear	0.00787193	0.0449006	-0.0134959	-0.047514	-0.0494631	-0.0153226	-0.0433187	-0.0494631	-0.0480788	-0.045586	-0.0369603	-0.0196463	-0.04641	-0.020155	-0.0250948	-0.0114996	-0.0117103	-0.00263639
