accession	in approved list	organism	life stage	age	assay	tissue/cell line	target	status	description	fileFormat	fileSize	URL	md5sum	assembly	lab	date created	biologicalReplicate	technicalReplicate	run type	read length	control details(@Accession;URL;md5Sum)	friendly name
ENCSR963OLG	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse heart	fastq	1017364596	https://www.encodedcc.org/files/ENCFF001ZTH/@@download/ENCFF001ZTH.fastq.gz	ca03477135b2c848d3cb2b970fc757df	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR963OLG_mm_embryonic_11.5day_heart_ChIP-seq_H3K27me3_2_1
ENCSR963OLG	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse heart	fastq	858020425	https://www.encodedcc.org/files/ENCFF001ZTM/@@download/ENCFF001ZTM.fastq.gz	43d0dbafd9855b8391341e667c6403db	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR963OLG_mm_embryonic_11.5day_heart_ChIP-seq_H3K27me3_1_1
ENCSR375GSG	NA	mm	embryonic	11.5day	ChIP-seq	hindbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse hindbrain	fastq	1039261152	https://www.encodedcc.org/files/ENCFF001ZTQ/@@download/ENCFF001ZTQ.fastq.gz	42328e382aeb45a13265fcb1a6697702	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZUX/@@download/ENCFF001ZUX.fastq.gz;d18f04f0797a1c13d853bffbec34bcf0@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZVB/@@download/ENCFF001ZVB.fastq.gz;6cf33fe9a19ca2b567aecbfb9944a8ad	ENCSR375GSG_mm_embryonic_11.5day_hindbrain_ChIP-seq_H3K27me3_1_1
ENCSR375GSG	NA	mm	embryonic	11.5day	ChIP-seq	hindbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse hindbrain	fastq	1094914347	https://www.encodedcc.org/files/ENCFF001ZTR/@@download/ENCFF001ZTR.fastq.gz	186a510dd269fba176c8b99876cb96e1	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZUX/@@download/ENCFF001ZUX.fastq.gz;d18f04f0797a1c13d853bffbec34bcf0@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZVB/@@download/ENCFF001ZVB.fastq.gz;6cf33fe9a19ca2b567aecbfb9944a8ad	ENCSR375GSG_mm_embryonic_11.5day_hindbrain_ChIP-seq_H3K27me3_2_1
ENCSR545BRW	NA	mm	embryonic	11.5day	ChIP-seq	midbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse midbrain	fastq	976777062	https://www.encodedcc.org/files/ENCFF001ZTT/@@download/ENCFF001ZTT.fastq.gz	2a0748287d5b35cf02fa21b50a00304d	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUV/@@download/ENCFF001ZUV.fastq.gz;cfa17d2d40f1bb329f4e51098052eefd@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUW/@@download/ENCFF001ZUW.fastq.gz;3edb8444bab6101e94bb2b1dae01bec5	ENCSR545BRW_mm_embryonic_11.5day_midbrain_ChIP-seq_H3K27me3_1_1
ENCSR545BRW	NA	mm	embryonic	11.5day	ChIP-seq	midbrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse midbrain	fastq	1027207365	https://www.encodedcc.org/files/ENCFF001ZTW/@@download/ENCFF001ZTW.fastq.gz	0ccbcaf40d0abf135d60e4fa1acbd806	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUV/@@download/ENCFF001ZUV.fastq.gz;cfa17d2d40f1bb329f4e51098052eefd@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUW/@@download/ENCFF001ZUW.fastq.gz;3edb8444bab6101e94bb2b1dae01bec5	ENCSR545BRW_mm_embryonic_11.5day_midbrain_ChIP-seq_H3K27me3_2_1
ENCSR944XPB	NA	mm	embryonic	11.5day	ChIP-seq	forebrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse forebrain	fastq	1011942970	https://www.encodedcc.org/files/ENCFF001ZTI/@@download/ENCFF001ZTI.fastq.gz	68cdb5b4c3476c588a0c1fe56f807ea7	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUM/@@download/ENCFF001ZUM.fastq.gz;73d3d4ad0432d951a910cda3afdec7f2@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUS/@@download/ENCFF001ZUS.fastq.gz;3c3f26197d45de02cc02b9b7a69f531f	ENCSR944XPB_mm_embryonic_11.5day_forebrain_ChIP-seq_H3K27me3_1_1
ENCSR944XPB	NA	mm	embryonic	11.5day	ChIP-seq	forebrain	H3K27me3	released	H3K27me3 ChIP-seq on embryonic 11.5 day mouse forebrain	fastq	959877905	https://www.encodedcc.org/files/ENCFF001ZTL/@@download/ENCFF001ZTL.fastq.gz	1cd6002cd1dc2a24355e01956de645dc	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUM/@@download/ENCFF001ZUM.fastq.gz;73d3d4ad0432d951a910cda3afdec7f2@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUS/@@download/ENCFF001ZUS.fastq.gz;3c3f26197d45de02cc02b9b7a69f531f	ENCSR944XPB_mm_embryonic_11.5day_forebrain_ChIP-seq_H3K27me3_2_1
ENCSR076FAM	NA	mm	embryonic	11.5day	ChIP-seq	embryonic facial prominence	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse embryonic facial prominence	fastq	1107179403	https://www.encodedcc.org/files/ENCFF001ZSK/@@download/ENCFF001ZSK.fastq.gz	0d927abfc5a961434d88f5ccf79c2d81	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUI/@@download/ENCFF001ZUI.fastq.gz;2c24d2e9b33a8f9a2678427bf75e4ff4@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUJ/@@download/ENCFF001ZUJ.fastq.gz;898027ed592b360dfc6a36e74707ced8	ENCSR076FAM_mm_embryonic_11.5day_embryonic facial prominence_ChIP-seq_H3K9ac_1_1
ENCSR076FAM	NA	mm	embryonic	11.5day	ChIP-seq	embryonic facial prominence	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse embryonic facial prominence	fastq	1006603303	https://www.encodedcc.org/files/ENCFF001ZSO/@@download/ENCFF001ZSO.fastq.gz	a6b2d36b6e8e7e2b1cc3f2001092ee00	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUI/@@download/ENCFF001ZUI.fastq.gz;2c24d2e9b33a8f9a2678427bf75e4ff4@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUJ/@@download/ENCFF001ZUJ.fastq.gz;898027ed592b360dfc6a36e74707ced8	ENCSR076FAM_mm_embryonic_11.5day_embryonic facial prominence_ChIP-seq_H3K9ac_2_1
ENCSR547PLI	NA	mm	embryonic	11.5day	ChIP-seq	neural tube	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse neural tube	fastq	1179452559	https://www.encodedcc.org/files/ENCFF001ZTD/@@download/ENCFF001ZTD.fastq.gz	453c42f7322ceab939ca828c368e4465	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZUR/@@download/ENCFF001ZUR.fastq.gz;1ee4da3686be266caea2ee863bf97c27@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZVD/@@download/ENCFF001ZVD.fastq.gz;01449d31d98260546b1d2c956d3fee5b	ENCSR547PLI_mm_embryonic_11.5day_neural tube_ChIP-seq_H3K9ac_2_1
ENCSR547PLI	NA	mm	embryonic	11.5day	ChIP-seq	neural tube	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse neural tube	fastq	1261037171	https://www.encodedcc.org/files/ENCFF001ZTG/@@download/ENCFF001ZTG.fastq.gz	2bffce138968aa2329318d6154a3002d	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZUR/@@download/ENCFF001ZUR.fastq.gz;1ee4da3686be266caea2ee863bf97c27@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZVD/@@download/ENCFF001ZVD.fastq.gz;01449d31d98260546b1d2c956d3fee5b	ENCSR547PLI_mm_embryonic_11.5day_neural tube_ChIP-seq_H3K9ac_1_1
ENCSR948RYN	NA	mm	embryonic	11.5day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse liver	fastq	925714270	https://www.encodedcc.org/files/ENCFF001ZSX/@@download/ENCFF001ZSX.fastq.gz	801322a94d5011984aaac76866ce9f08	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUT/@@download/ENCFF001ZUT.fastq.gz;20cfb93ec5ecaaa958b9c1d5041221f5@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUU/@@download/ENCFF001ZUU.fastq.gz;643f59605db97d367f6b211999c0aa0b	ENCSR948RYN_mm_embryonic_11.5day_liver_ChIP-seq_H3K9ac_1_1
ENCSR948RYN	NA	mm	embryonic	11.5day	ChIP-seq	liver	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse liver	fastq	829474573	https://www.encodedcc.org/files/ENCFF001ZSY/@@download/ENCFF001ZSY.fastq.gz	89a9985e1d2ea30c40e33937b743e789	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUT/@@download/ENCFF001ZUT.fastq.gz;20cfb93ec5ecaaa958b9c1d5041221f5@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUU/@@download/ENCFF001ZUU.fastq.gz;643f59605db97d367f6b211999c0aa0b	ENCSR948RYN_mm_embryonic_11.5day_liver_ChIP-seq_H3K9ac_2_1
ENCSR286IGS	NA	mm	embryonic	11.5day	ChIP-seq	limb	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse limb	fastq	1232460575	https://www.encodedcc.org/files/ENCFF001ZSS/@@download/ENCFF001ZSS.fastq.gz	54987ab015a4cc226393dc0036c5fe94	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZUZ/@@download/ENCFF001ZUZ.fastq.gz;5f7535d095e052a6f2fda848df9607d9@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZVA/@@download/ENCFF001ZVA.fastq.gz;14d62956b87ce710e9e1b08730ec05a3	ENCSR286IGS_mm_embryonic_11.5day_limb_ChIP-seq_H3K9ac_1_1
ENCSR286IGS	NA	mm	embryonic	11.5day	ChIP-seq	limb	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse limb	fastq	1130512679	https://www.encodedcc.org/files/ENCFF001ZSV/@@download/ENCFF001ZSV.fastq.gz	f8d7ad5195f7436a2a54d9479fcd03d7	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZUZ/@@download/ENCFF001ZUZ.fastq.gz;5f7535d095e052a6f2fda848df9607d9@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZVA/@@download/ENCFF001ZVA.fastq.gz;14d62956b87ce710e9e1b08730ec05a3	ENCSR286IGS_mm_embryonic_11.5day_limb_ChIP-seq_H3K9ac_2_1
ENCSR751HEG	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse heart	fastq	943126711	https://www.encodedcc.org/files/ENCFF001ZSM/@@download/ENCFF001ZSM.fastq.gz	8b4276a77fd0e001f63ee0290caf2640	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR751HEG_mm_embryonic_11.5day_heart_ChIP-seq_H3K9ac_2_1
ENCSR751HEG	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse heart	fastq	1274202988	https://www.encodedcc.org/files/ENCFF001ZSP/@@download/ENCFF001ZSP.fastq.gz	aa3a197afe9a16df0eb1fc307aa2f589	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR751HEG_mm_embryonic_11.5day_heart_ChIP-seq_H3K9ac_1_1
ENCSR734IEL	NA	mm	embryonic	11.5day	ChIP-seq	hindbrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse hindbrain	fastq	1064993835	https://www.encodedcc.org/files/ENCFF001ZSR/@@download/ENCFF001ZSR.fastq.gz	9627f1994c86f62d9d87c0f6bd117992	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZUX/@@download/ENCFF001ZUX.fastq.gz;d18f04f0797a1c13d853bffbec34bcf0@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZVB/@@download/ENCFF001ZVB.fastq.gz;6cf33fe9a19ca2b567aecbfb9944a8ad	ENCSR734IEL_mm_embryonic_11.5day_hindbrain_ChIP-seq_H3K9ac_2_1
ENCSR734IEL	NA	mm	embryonic	11.5day	ChIP-seq	hindbrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse hindbrain	fastq	1146702325	https://www.encodedcc.org/files/ENCFF001ZSU/@@download/ENCFF001ZSU.fastq.gz	0823f20d72764543314ae76ababd273a	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZUX/@@download/ENCFF001ZUX.fastq.gz;d18f04f0797a1c13d853bffbec34bcf0@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZVB/@@download/ENCFF001ZVB.fastq.gz;6cf33fe9a19ca2b567aecbfb9944a8ad	ENCSR734IEL_mm_embryonic_11.5day_hindbrain_ChIP-seq_H3K9ac_1_1
ENCSR502WUI	NA	mm	embryonic	11.5day	ChIP-seq	midbrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse midbrain	fastq	1191716968	https://www.encodedcc.org/files/ENCFF001ZTE/@@download/ENCFF001ZTE.fastq.gz	387031224070b781e8096a1a8c97972f	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUV/@@download/ENCFF001ZUV.fastq.gz;cfa17d2d40f1bb329f4e51098052eefd@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUW/@@download/ENCFF001ZUW.fastq.gz;3edb8444bab6101e94bb2b1dae01bec5	ENCSR502WUI_mm_embryonic_11.5day_midbrain_ChIP-seq_H3K9ac_1_1
ENCSR502WUI	NA	mm	embryonic	11.5day	ChIP-seq	midbrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse midbrain	fastq	1233689746	https://www.encodedcc.org/files/ENCFF001ZTF/@@download/ENCFF001ZTF.fastq.gz	95d179e4de5185b13796c28b9b1b37d1	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUV/@@download/ENCFF001ZUV.fastq.gz;cfa17d2d40f1bb329f4e51098052eefd@ENCSR081UQY;https://www.encodedcc.org/files/ENCFF001ZUW/@@download/ENCFF001ZUW.fastq.gz;3edb8444bab6101e94bb2b1dae01bec5	ENCSR502WUI_mm_embryonic_11.5day_midbrain_ChIP-seq_H3K9ac_2_1
ENCSR400TGE	NA	mm	embryonic	11.5day	ChIP-seq	forebrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse forebrain	fastq	999523556	https://www.encodedcc.org/files/ENCFF001ZSQ/@@download/ENCFF001ZSQ.fastq.gz	0994b980f27dcb9066c293f464813a90	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUM/@@download/ENCFF001ZUM.fastq.gz;73d3d4ad0432d951a910cda3afdec7f2@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUS/@@download/ENCFF001ZUS.fastq.gz;3c3f26197d45de02cc02b9b7a69f531f	ENCSR400TGE_mm_embryonic_11.5day_forebrain_ChIP-seq_H3K9ac_1_1
ENCSR400TGE	NA	mm	embryonic	11.5day	ChIP-seq	forebrain	H3K9ac	released	H3K9ac ChIP-seq on embryonic 11.5 day mouse forebrain	fastq	1176855269	https://www.encodedcc.org/files/ENCFF001ZST/@@download/ENCFF001ZST.fastq.gz	a15cd239bbc9f134025bc18bf2903ded	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUM/@@download/ENCFF001ZUM.fastq.gz;73d3d4ad0432d951a910cda3afdec7f2@ENCSR024JAN;https://www.encodedcc.org/files/ENCFF001ZUS/@@download/ENCFF001ZUS.fastq.gz;3c3f26197d45de02cc02b9b7a69f531f	ENCSR400TGE_mm_embryonic_11.5day_forebrain_ChIP-seq_H3K9ac_2_1
ENCSR401GRX	NA	mm	embryonic	11.5day	ChIP-seq	embryonic facial prominence	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse embryonic facial prominence	fastq	622602112	https://www.encodedcc.org/files/ENCFF001ZRA/@@download/ENCFF001ZRA.fastq.gz	b21dacda759a0203ff6b3c18024a7233	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUI/@@download/ENCFF001ZUI.fastq.gz;2c24d2e9b33a8f9a2678427bf75e4ff4@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUJ/@@download/ENCFF001ZUJ.fastq.gz;898027ed592b360dfc6a36e74707ced8	ENCSR401GRX_mm_embryonic_11.5day_embryonic facial prominence_ChIP-seq_H3K27ac_1_1
ENCSR401GRX	NA	mm	embryonic	11.5day	ChIP-seq	embryonic facial prominence	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse embryonic facial prominence	fastq	728395213	https://www.encodedcc.org/files/ENCFF001ZRC/@@download/ENCFF001ZRC.fastq.gz	04bd24d3391ad96604ddcbfd61541b5c	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUI/@@download/ENCFF001ZUI.fastq.gz;2c24d2e9b33a8f9a2678427bf75e4ff4@ENCSR068AQC;https://www.encodedcc.org/files/ENCFF001ZUJ/@@download/ENCFF001ZUJ.fastq.gz;898027ed592b360dfc6a36e74707ced8	ENCSR401GRX_mm_embryonic_11.5day_embryonic facial prominence_ChIP-seq_H3K27ac_2_1
ENCSR531RZS	NA	mm	embryonic	11.5day	ChIP-seq	neural tube	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse neural tube	fastq	891848071	https://www.encodedcc.org/files/ENCFF001ZRN/@@download/ENCFF001ZRN.fastq.gz	31b20e1bc7f4467f0472453dad2a226d	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZUR/@@download/ENCFF001ZUR.fastq.gz;1ee4da3686be266caea2ee863bf97c27@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZVD/@@download/ENCFF001ZVD.fastq.gz;01449d31d98260546b1d2c956d3fee5b	ENCSR531RZS_mm_embryonic_11.5day_neural tube_ChIP-seq_H3K27ac_2_1
ENCSR531RZS	NA	mm	embryonic	11.5day	ChIP-seq	neural tube	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse neural tube	fastq	910131712	https://www.encodedcc.org/files/ENCFF001ZRO/@@download/ENCFF001ZRO.fastq.gz	9b5ff403940474f581b9f24b5443c588	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZUR/@@download/ENCFF001ZUR.fastq.gz;1ee4da3686be266caea2ee863bf97c27@ENCSR138YZB;https://www.encodedcc.org/files/ENCFF001ZVD/@@download/ENCFF001ZVD.fastq.gz;01449d31d98260546b1d2c956d3fee5b	ENCSR531RZS_mm_embryonic_11.5day_neural tube_ChIP-seq_H3K27ac_1_1
ENCSR058DOA	NA	mm	embryonic	11.5day	ChIP-seq	liver	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse liver	fastq	785820339	https://www.encodedcc.org/files/ENCFF001ZRB/@@download/ENCFF001ZRB.fastq.gz	58649d11c3cf281785a5a4d8a656f588	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUT/@@download/ENCFF001ZUT.fastq.gz;20cfb93ec5ecaaa958b9c1d5041221f5@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUU/@@download/ENCFF001ZUU.fastq.gz;643f59605db97d367f6b211999c0aa0b	ENCSR058DOA_mm_embryonic_11.5day_liver_ChIP-seq_H3K27ac_1_1
ENCSR058DOA	NA	mm	embryonic	11.5day	ChIP-seq	liver	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse liver	fastq	771278317	https://www.encodedcc.org/files/ENCFF001ZRL/@@download/ENCFF001ZRL.fastq.gz	a5ffb0e5f0b2d08f68a603e59a0ca3cc	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUT/@@download/ENCFF001ZUT.fastq.gz;20cfb93ec5ecaaa958b9c1d5041221f5@ENCSR573MJR;https://www.encodedcc.org/files/ENCFF001ZUU/@@download/ENCFF001ZUU.fastq.gz;643f59605db97d367f6b211999c0aa0b	ENCSR058DOA_mm_embryonic_11.5day_liver_ChIP-seq_H3K27ac_2_1
ENCSR897WBY	NA	mm	embryonic	11.5day	ChIP-seq	limb	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse limb	fastq	649883174	https://www.encodedcc.org/files/ENCFF001ZRH/@@download/ENCFF001ZRH.fastq.gz	3fa5c85386834564eb88efdf6e3e383a	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZUZ/@@download/ENCFF001ZUZ.fastq.gz;5f7535d095e052a6f2fda848df9607d9@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZVA/@@download/ENCFF001ZVA.fastq.gz;14d62956b87ce710e9e1b08730ec05a3	ENCSR897WBY_mm_embryonic_11.5day_limb_ChIP-seq_H3K27ac_2_1
ENCSR897WBY	NA	mm	embryonic	11.5day	ChIP-seq	limb	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse limb	fastq	929326596	https://www.encodedcc.org/files/ENCFF001ZRI/@@download/ENCFF001ZRI.fastq.gz	f8119c86bb3c8d38bd385d975015e782	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZUZ/@@download/ENCFF001ZUZ.fastq.gz;5f7535d095e052a6f2fda848df9607d9@ENCSR949ZLW;https://www.encodedcc.org/files/ENCFF001ZVA/@@download/ENCFF001ZVA.fastq.gz;14d62956b87ce710e9e1b08730ec05a3	ENCSR897WBY_mm_embryonic_11.5day_limb_ChIP-seq_H3K27ac_1_1
ENCSR222IHX	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse heart	fastq	934917775	https://www.encodedcc.org/files/ENCFF001ZRE/@@download/ENCFF001ZRE.fastq.gz	a041aa478384ea000775e8c9d9edfef6	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR222IHX_mm_embryonic_11.5day_heart_ChIP-seq_H3K27ac_1_1
ENCSR222IHX	NA	mm	embryonic	11.5day	ChIP-seq	heart	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse heart	fastq	696486757	https://www.encodedcc.org/files/ENCFF001ZRG/@@download/ENCFF001ZRG.fastq.gz	8a1b79e8db3736069c7c100db315f78c	NA	bing-ren	2014-02-25	2	1	Single-ended	36nt	@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZUY/@@download/ENCFF001ZUY.fastq.gz;918c40634e884cb224880a68d8b8be3f@ENCSR317ENO;https://www.encodedcc.org/files/ENCFF001ZVC/@@download/ENCFF001ZVC.fastq.gz;aa364fea6a3ac2fca50f9008a1f47133	ENCSR222IHX_mm_embryonic_11.5day_heart_ChIP-seq_H3K27ac_2_1
ENCSR129LAP	NA	mm	embryonic	11.5day	ChIP-seq	hindbrain	H3K27ac	released	H3K27ac ChIP-seq on embryonic 11.5 day mouse hindbrain	fastq	893719443	https://www.encodedcc.org/files/ENCFF001ZRJ/@@download/ENCFF001ZRJ.fastq.gz	2f5b6bdee93f9db7085fb1b917ee9b5e	NA	bing-ren	2014-02-25	1	1	Single-ended	36nt	@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZUX/@@download/ENCFF001ZUX.fastq.gz;d18f04f0797a1c13d853bffbec34bcf0@ENCSR563WKD;https://www.encodedcc.org/files/ENCFF001ZVB/@@download/ENCFF001ZVB.fastq.gz;6cf33fe9a19ca2b567aecbfb9944a8ad	ENCSR129LAP_mm_embryonic_11.5day_hindbrain_ChIP-seq_H3K27ac_1_1
